customer_id,recency,frequency,monetary,cluster,segment
C117964,86,7,602597.72,1,At Risk
C117965,132,5,422730.384,1,At Risk
C117966,24,9,776924.42,3,Loyal Customers
C117967,251,3,329771.11,1,At Risk
C117968,167,6,334317.64,1,At Risk
C117969,136,5,928313.54,3,Loyal Customers
C117970,44,10,1150589.88,0,Champions
C117971,29,7,834423.48,3,Loyal Customers
C117972,208,6,1206557.9500000002,3,Loyal Customers
C117973,25,6,356573.69,1,At Risk
C117974,310,6,1104957.37,3,Loyal Customers
C117975,96,8,846206.01,3,Loyal Customers
C117976,337,6,788400.97,2,New / Low Engagement
C117977,479,4,484937.52,2,New / Low Engagement
C117978,27,3,552751.0700000001,1,At Risk
C117979,288,11,1226680.5,0,Champions
C117980,64,8,736733.15,3,Loyal Customers
C117981,173,12,1020516.39,0,Champions
C117982,117,12,973189.62,0,Champions
C117983,245,6,553207.03,1,At Risk
C117984,51,9,1046395.7999999999,3,Loyal Customers
C117985,159,5,876011.15,1,At Risk
C117986,401,3,233283.17,2,New / Low Engagement
C117987,135,6,387794.32,1,At Risk
C117988,311,8,225474.8,2,New / Low Engagement
C117989,311,5,598449.91,2,New / Low Engagement
C117990,97,5,793412.29,1,At Risk
C117991,51,8,507968.45,3,Loyal Customers
C117992,191,9,839388.07,3,Loyal Customers
C117993,107,7,751647.77,3,Loyal Customers
C117994,13,15,1833948.4200000002,0,Champions
C117995,56,6,502744.36,1,At Risk
C117996,120,6,245204.56,1,At Risk
C117997,119,9,923294.8,3,Loyal Customers
C117998,202,6,651524.05,1,At Risk
C117999,52,10,928286.52,3,Loyal Customers
C118000,28,9,371240.62,3,Loyal Customers
C118001,365,9,716862.6,2,New / Low Engagement
C118002,47,9,1071308.6430000002,3,Loyal Customers
C118003,515,5,376649.33999999997,2,New / Low Engagement
C118004,10,11,977661.71,0,Champions
C118005,223,7,730966.95,3,Loyal Customers
C118006,24,9,1076282.06,3,Loyal Customers
C118007,8,5,636947.16,1,At Risk
C118008,97,8,673273.79,3,Loyal Customers
C118009,8,8,412749.88,1,At Risk
C118010,136,8,775948.25,3,Loyal Customers
C118011,186,8,1055466.22,3,Loyal Customers
C118012,606,4,616569.5800000001,2,New / Low Engagement
C118013,302,10,908697.97,3,Loyal Customers
C118014,188,5,787765.16,1,At Risk
C118015,121,5,652459.16,1,At Risk
C118016,153,8,586521.0380000001,3,Loyal Customers
C118017,43,8,1036767.95,3,Loyal Customers
C118018,140,8,574377.44,3,Loyal Customers
C118019,48,7,677861.0900000001,3,Loyal Customers
C118020,114,5,302003.95,1,At Risk
C118021,361,7,709260.0599999999,2,New / Low Engagement
C118022,108,12,1075863.56,0,Champions
C118023,12,9,875379.5800000001,3,Loyal Customers
C118024,164,9,978683.08,3,Loyal Customers
C118025,258,4,145691.78,1,At Risk
C118026,53,9,569672.5,3,Loyal Customers
C118027,30,9,1178306.09,3,Loyal Customers
C118028,48,5,166510.15000000002,1,At Risk
C118029,26,9,516342.13,3,Loyal Customers
C118030,439,7,637446.44,2,New / Low Engagement
C118031,230,9,1496021.21,0,Champions
C118032,42,8,1257809.11,3,Loyal Customers
C118033,176,6,750654.7999999999,1,At Risk
C118034,27,10,1419678.362,0,Champions
C118035,97,8,1108077.76,3,Loyal Customers
C118036,270,6,686788.34,1,At Risk
C118037,226,4,345103.05,1,At Risk
C118038,76,13,1093800.95,0,Champions
C118039,265,8,996414.85,3,Loyal Customers
C118040,16,5,654363.6499999999,1,At Risk
C118041,125,7,757381.7100000001,3,Loyal Customers
C118042,115,3,258316.14,1,At Risk
C118043,68,6,951137.1,3,Loyal Customers
C118044,14,15,1509814.11,0,Champions
C118045,301,7,643006.23,2,New / Low Engagement
C118046,81,6,154201.01,1,At Risk
C118047,20,6,623550.26,1,At Risk
C118048,485,10,1023090.34,2,New / Low Engagement
C118049,100,9,760189.434,3,Loyal Customers
C118050,94,8,363239.86,1,At Risk
C118051,32,12,836826.47,0,Champions
C118052,80,7,859032.92,3,Loyal Customers
C118053,529,5,457678.97,2,New / Low Engagement
C118054,152,7,1327644.67,3,Loyal Customers
C118055,25,6,657911.0599999999,1,At Risk
C118056,225,5,191862.52,1,At Risk
C118057,148,6,568438.8,1,At Risk
C118058,138,14,1806950.3466999999,0,Champions
C118059,33,9,1051903.44,3,Loyal Customers
C118060,69,9,945626.08,3,Loyal Customers
C118061,159,8,657275.63,3,Loyal Customers
C118062,107,6,708342.38,1,At Risk
C118063,106,8,871436.22,3,Loyal Customers
C118064,599,5,334468.48,2,New / Low Engagement
C118065,3,4,244467.88,1,At Risk
C118066,147,9,609808.3200000001,3,Loyal Customers
C118067,43,8,787276.8300000001,3,Loyal Customers
C118068,22,7,733674.19,3,Loyal Customers
C118069,21,10,1370238.55,0,Champions
C118070,92,10,1109737.49,0,Champions
C118071,557,5,954053.91,2,New / Low Engagement
C118072,7,14,1811421.09,0,Champions
C118073,8,6,1013607.5,3,Loyal Customers
C118074,256,8,957649.25,3,Loyal Customers
C118075,37,9,740786.04,3,Loyal Customers
C118076,30,6,775575.48,3,Loyal Customers
C118077,193,11,1163443.01,0,Champions
C118078,26,9,763540.56,3,Loyal Customers
C118079,141,8,1317094.7200000002,3,Loyal Customers
C118080,456,6,1080592.79,2,New / Low Engagement
C118081,271,8,706240.0900000001,3,Loyal Customers
C118082,90,7,505786.02,1,At Risk
C118083,97,13,813681.37,0,Champions
C118084,412,5,687224.0499999999,2,New / Low Engagement
C118085,140,9,561955.39,3,Loyal Customers
C118086,184,4,378585.5,1,At Risk
C118087,108,10,1020054.37,3,Loyal Customers
C118088,123,7,670286.0700000001,3,Loyal Customers
C118089,95,4,213067.73,1,At Risk
C118090,115,6,298684.38,1,At Risk
C118091,28,9,709012.8099999999,3,Loyal Customers
C118092,182,5,515953.67100000003,1,At Risk
C118093,244,5,304424.6,1,At Risk
C118094,125,5,1200731.96,3,Loyal Customers
C118095,5,3,594358.53,1,At Risk
C118096,43,6,599343.19,1,At Risk
C118097,249,10,790755.0,3,Loyal Customers
C118098,157,8,859221.66,3,Loyal Customers
C118099,223,6,495107.48,1,At Risk
C118100,15,7,592075.91,1,At Risk
C118101,10,6,587328.29,1,At Risk
C118102,53,7,572237.0700000001,1,At Risk
C118103,224,9,1031468.55,3,Loyal Customers
C118104,458,5,651771.11,2,New / Low Engagement
C118105,192,6,561576.07,1,At Risk
C118106,753,2,98285.25,2,New / Low Engagement
C118107,83,6,715062.4099999999,1,At Risk
C118108,19,9,1156802.42,3,Loyal Customers
C118109,167,11,987864.34,0,Champions
C118110,181,7,448130.19,1,At Risk
C118111,187,10,1112749.72,0,Champions
C118112,66,8,820592.5700000001,3,Loyal Customers
C118113,518,4,883059.6000000001,2,New / Low Engagement
C118114,218,9,864095.29,3,Loyal Customers
C118115,21,6,380905.29000000004,1,At Risk
C118116,109,4,325623.64,1,At Risk
C118117,76,11,1477875.71,0,Champions
C118118,156,6,503157.56999999995,1,At Risk
C118119,92,7,880462.86,3,Loyal Customers
C118120,34,6,566642.36,1,At Risk
C118121,298,10,1209243.2,0,Champions
C118122,11,6,471348.9625,1,At Risk
C118123,122,8,1364971.07,0,Champions
C118124,255,8,851818.79,3,Loyal Customers
C118125,149,11,1405326.13,0,Champions
C118126,139,9,876213.35,3,Loyal Customers
C118127,163,12,1483074.6099999999,0,Champions
C118128,84,10,1541017.82,0,Champions
C118129,79,6,545894.37,1,At Risk
C118130,66,10,906317.87,3,Loyal Customers
C118131,166,9,874923.84,3,Loyal Customers
C118132,50,8,453484.97,1,At Risk
C118133,11,12,1016570.69,0,Champions
C118134,4,7,1241837.26,3,Loyal Customers
C118135,60,11,1614174.99,0,Champions
C118136,104,7,308993.41,1,At Risk
C118137,203,9,810567.28,3,Loyal Customers
C118138,84,12,1252006.28,0,Champions
C118139,118,8,715618.25,3,Loyal Customers
C118140,3,11,1031311.76,0,Champions
C118141,109,7,734569.2025,3,Loyal Customers
C118142,105,6,1079730.88,3,Loyal Customers
C118143,49,10,996875.22,3,Loyal Customers
C118144,40,5,646833.1300000001,1,At Risk
C118145,96,7,850384.12,3,Loyal Customers
C118146,12,9,720114.72,3,Loyal Customers
C118147,123,3,198127.5325,1,At Risk
C118148,181,7,870257.17,3,Loyal Customers
C118149,93,8,682177.25,3,Loyal Customers
C118150,38,5,467500.44,1,At Risk
C118151,45,9,1431751.94,0,Champions
C118152,16,9,1100666.18,3,Loyal Customers
C118153,120,9,703784.84,3,Loyal Customers
C118154,77,10,1111452.48,0,Champions
C118155,251,6,335661.17,1,At Risk
C118156,140,4,169466.66,1,At Risk
C118157,68,9,557949.83,3,Loyal Customers
C118158,51,9,966223.71,3,Loyal Customers
C118159,546,7,862072.63,2,New / Low Engagement
C118160,94,3,201677.0,1,At Risk
C118161,10,4,466661.67,1,At Risk
C118162,153,7,220796.3,1,At Risk
C118163,78,8,1010356.45,3,Loyal Customers
C118164,152,11,906508.72,3,Loyal Customers
C118165,234,8,539446.6,3,Loyal Customers
C118166,27,4,338830.45999999996,1,At Risk
C118167,70,7,929951.3,3,Loyal Customers
C118168,96,7,663882.8200000001,3,Loyal Customers
C118169,174,10,965354.24,3,Loyal Customers
C118170,127,11,899260.64,3,Loyal Customers
C118171,207,8,1013142.45,3,Loyal Customers
C118172,328,5,349412.07,2,New / Low Engagement
C118173,85,6,681965.31,1,At Risk
C118174,3,11,993007.47,0,Champions
C118175,466,4,317977.6125,2,New / Low Engagement
C118176,23,6,679546.1,1,At Risk
C118177,70,7,673997.29,3,Loyal Customers
C118178,105,9,910784.55,3,Loyal Customers
C118179,343,8,285849.58,2,New / Low Engagement
C118180,236,4,384429.99,1,At Risk
C118181,93,12,860630.64,0,Champions
C118182,39,7,546114.01,1,At Risk
C118183,8,8,856302.5,3,Loyal Customers
C118184,113,10,818473.73,3,Loyal Customers
C118185,187,6,912957.3,3,Loyal Customers
C118186,75,4,681253.4400000001,1,At Risk
C118187,17,9,724838.91,3,Loyal Customers
C118188,538,6,569228.22,2,New / Low Engagement
C118189,114,7,333318.73,1,At Risk
C118190,27,11,1063971.6199999999,0,Champions
C118191,67,4,419354.6475,1,At Risk
C118192,187,8,645872.79,3,Loyal Customers
C118193,136,6,735414.16,1,At Risk
C118194,113,7,708790.45,3,Loyal Customers
C118195,153,4,357840.82,1,At Risk
C118196,73,8,515595.82,3,Loyal Customers
C118197,166,6,978778.274,3,Loyal Customers
C118198,8,8,1126779.84,3,Loyal Customers
C118199,348,8,1195466.2,3,Loyal Customers
C118200,234,12,1378204.87,0,Champions
C118201,76,9,1092743.65,3,Loyal Customers
C118202,190,8,900876.78,3,Loyal Customers
C118203,45,13,996458.11,0,Champions
C118204,64,7,905663.7000000001,3,Loyal Customers
C118205,48,9,888414.5700000001,3,Loyal Customers
C118206,37,8,1074913.19,3,Loyal Customers
C118207,104,8,574359.71,3,Loyal Customers
C118208,84,6,727320.16,1,At Risk
C118209,35,9,1543575.8,0,Champions
C118210,54,13,1001774.59,0,Champions
C118211,11,5,311090.29,1,At Risk
C118212,100,9,849906.1799999999,3,Loyal Customers
C118213,273,7,844902.04,3,Loyal Customers
C118214,103,13,1382489.6099999999,0,Champions
C118215,263,8,707264.38,3,Loyal Customers
C118216,134,6,675956.7,1,At Risk
C118217,253,11,1034195.36,0,Champions
C118218,157,4,536625.12,1,At Risk
C118219,94,5,575221.63,1,At Risk
C118220,16,8,442966.648,1,At Risk
C118221,338,10,660543.88,3,Loyal Customers
C118222,25,9,855479.11,3,Loyal Customers
C118223,301,4,476594.87,2,New / Low Engagement
C118224,9,7,935530.03,3,Loyal Customers
C118225,142,7,1134785.85,3,Loyal Customers
C118226,33,11,1056433.1099999999,0,Champions
C118227,126,6,208369.75,1,At Risk
C118228,324,7,473967.88,2,New / Low Engagement
C118229,105,8,814906.06,3,Loyal Customers
C118230,22,5,259938.85,1,At Risk
C118231,369,8,633500.01,2,New / Low Engagement
C118232,22,12,1126073.54,0,Champions
C118233,172,5,279879.05,1,At Risk
C118234,237,5,497612.38,1,At Risk
C118235,128,14,1163121.562,0,Champions
C118236,120,11,1133775.1400000001,0,Champions
C118237,101,6,594841.28,1,At Risk
C118238,17,8,1019458.81,3,Loyal Customers
C118239,226,8,628773.5700000001,3,Loyal Customers
C118240,48,8,539450.33,3,Loyal Customers
C118241,55,9,1058546.94,3,Loyal Customers
C118242,49,6,521083.30000000005,1,At Risk
C118243,51,9,1089173.27,3,Loyal Customers
C118244,60,5,894568.87,1,At Risk
C118245,3,9,610477.1,3,Loyal Customers
C118246,83,3,220959.72,1,At Risk
C118247,358,7,937988.6699999999,2,New / Low Engagement
C118248,8,9,1271266.08,0,Champions
C118249,44,9,976569.3600000001,3,Loyal Customers
C118250,46,7,411470.38,1,At Risk
C118251,56,7,557709.55,1,At Risk
C118252,254,12,1537582.95,0,Champions
C118253,598,3,473708.36000000004,2,New / Low Engagement
C118254,4,10,786958.41,3,Loyal Customers
C118255,125,7,639075.73,3,Loyal Customers
C118256,79,7,920017.8200000001,3,Loyal Customers
C118257,107,7,1001321.39,3,Loyal Customers
C118258,171,6,304717.78,1,At Risk
C118259,221,8,977364.78,3,Loyal Customers
C118260,245,5,578408.24,1,At Risk
C118261,152,13,1447351.52,0,Champions
C118262,173,7,913040.53,3,Loyal Customers
C118263,21,7,1136635.2100000002,3,Loyal Customers
C118264,128,8,905502.86,3,Loyal Customers
C118265,201,5,1077701.19,3,Loyal Customers
C118266,181,7,887010.84,3,Loyal Customers
C118267,118,11,1171779.1,0,Champions
C118268,16,7,557471.014,1,At Risk
C118269,191,10,1007628.19,3,Loyal Customers
C118270,35,8,1062833.79,3,Loyal Customers
C118271,325,6,523250.55,2,New / Low Engagement
C118272,42,8,981774.3200000001,3,Loyal Customers
C118273,61,5,130686.59000000001,1,At Risk
C118274,92,6,592780.6799999999,1,At Risk
C118275,226,4,593709.16,1,At Risk
C118276,91,5,752824.67,1,At Risk
C118277,9,11,787364.54,3,Loyal Customers
C118278,220,7,392889.95,1,At Risk
C118279,42,11,901442.44,3,Loyal Customers
C118280,3,7,520115.02,1,At Risk
C118281,161,7,374800.72,1,At Risk
C118282,140,8,1467665.83,0,Champions
C118283,34,6,643408.88,1,At Risk
C118284,430,5,675286.38,2,New / Low Engagement
C118285,2,8,1120970.254,3,Loyal Customers
C118286,314,9,824725.3200000001,3,Loyal Customers
C118287,150,10,1355781.44,0,Champions
C118288,24,13,1426124.33,0,Champions
C118289,142,8,1158332.54,3,Loyal Customers
C118290,89,7,676596.47,3,Loyal Customers
C118291,205,3,304657.70999999996,1,At Risk
C118292,279,9,1497962.05,0,Champions
C118293,109,8,451545.63,1,At Risk
C118294,243,7,473315.61,1,At Risk
C118295,25,12,1001098.9,0,Champions
C118296,709,4,236331.8,2,New / Low Engagement
C118297,106,9,1664745.5,0,Champions
C118298,157,10,1184724.85,0,Champions
C118299,2,15,1611633.96,0,Champions
C118300,385,4,517404.57,2,New / Low Engagement
C118301,425,5,378448.36,2,New / Low Engagement
C118302,56,6,471503.29,1,At Risk
C118303,45,9,513919.22,3,Loyal Customers
C118304,58,9,1531652.77,0,Champions
C118305,161,9,666337.12,3,Loyal Customers
C118306,396,6,284296.98,2,New / Low Engagement
C118307,198,7,148600.69,1,At Risk
C118308,50,6,672411.2,1,At Risk
C118309,3,7,615154.51,1,At Risk
C118310,4,13,983849.51,0,Champions
C118311,10,13,1168277.41,0,Champions
C118312,125,10,1132769.7,0,Champions
C118313,323,7,345845.39,2,New / Low Engagement
C118314,41,2,216262.37999999998,1,At Risk
C118315,21,7,642076.57,3,Loyal Customers
C118316,15,12,1117198.27,0,Champions
C118317,22,9,1032179.95,3,Loyal Customers
C118318,99,4,755361.02,1,At Risk
C118319,50,9,1171470.93,3,Loyal Customers
C118320,129,9,1245349.52,0,Champions
C118321,8,10,1361428.4200000002,0,Champions
C118322,297,4,148218.65,2,New / Low Engagement
C118323,2,11,789270.8,3,Loyal Customers
C118324,181,11,891772.03,3,Loyal Customers
C118325,246,7,758833.33,3,Loyal Customers
C118326,14,6,421461.64,1,At Risk
C118327,23,10,1525738.76,0,Champions
C118328,122,8,744888.07,3,Loyal Customers
C118329,69,4,452672.85000000003,1,At Risk
C118330,100,5,671060.54,1,At Risk
C118331,391,6,1046289.1900000001,2,New / Low Engagement
C118332,105,8,939971.99,3,Loyal Customers
C118333,140,4,434630.79,1,At Risk
C118334,580,8,1071513.22,2,New / Low Engagement
C118335,149,7,934455.95,3,Loyal Customers
C118336,88,9,507035.69000000006,3,Loyal Customers
C118337,19,8,933192.0900000001,3,Loyal Customers
C118338,73,8,643511.131,3,Loyal Customers
C118339,4,10,1176131.8,0,Champions
C118340,64,10,922344.98,3,Loyal Customers
C118341,181,6,971168.11,3,Loyal Customers
C118342,68,5,343074.33999999997,1,At Risk
C118343,380,7,857049.74,2,New / Low Engagement
C118344,17,6,1136659.99,3,Loyal Customers
C118345,367,6,336922.44,2,New / Low Engagement
C118346,261,4,400847.42,1,At Risk
C118347,150,7,585946.85,1,At Risk
C118348,16,7,934086.78,3,Loyal Customers
C118349,163,7,796287.13,3,Loyal Customers
C118350,100,7,997461.4299999999,3,Loyal Customers
C118351,61,6,602959.95,1,At Risk
C118352,300,7,679390.73,2,New / Low Engagement
C118353,249,6,694102.16,1,At Risk
C118354,12,5,732517.72,1,At Risk
C118355,208,5,479111.88999999996,1,At Risk
C118356,100,5,626263.83513,1,At Risk
C118357,83,7,1352444.82,3,Loyal Customers
C118358,6,12,1212126.098,0,Champions
C118359,16,5,859169.3,1,At Risk
C118360,208,8,741459.8200000001,3,Loyal Customers
C118361,274,9,1056554.39,3,Loyal Customers
C118362,207,5,364192.46,1,At Risk
C118363,1,7,952652.07,3,Loyal Customers
C118364,86,6,723113.01,1,At Risk
C118365,172,4,207580.96,1,At Risk
C118366,6,6,818473.47,3,Loyal Customers
C118367,276,7,1059131.11,3,Loyal Customers
C118368,321,4,564296.9199999999,2,New / Low Engagement
C118369,221,9,1541274.692,0,Champions
C118370,137,9,761271.71,3,Loyal Customers
C118371,89,10,1346931.33,0,Champions
C118372,195,10,1588982.01,0,Champions
C118373,6,11,1167925.65,0,Champions
C118374,66,5,445374.19,1,At Risk
C118375,90,8,627582.9550000001,3,Loyal Customers
C118376,89,7,767077.9299999999,3,Loyal Customers
C118377,51,10,1438461.95,0,Champions
C118378,349,9,1530810.7,0,Champions
C118379,25,7,361194.46,1,At Risk
C118380,305,6,490827.19,2,New / Low Engagement
C118381,44,8,606972.29,3,Loyal Customers
C118382,301,3,322701.04,2,New / Low Engagement
C118383,26,7,480812.27,1,At Risk
C118384,232,8,523243.33,3,Loyal Customers
C118385,116,7,1075101.68,3,Loyal Customers
C118386,29,8,595955.06,3,Loyal Customers
C118387,67,5,423044.18,1,At Risk
C118388,162,6,700712.72,1,At Risk
C118389,220,4,404418.5,1,At Risk
C118390,147,9,812337.82,3,Loyal Customers
C118391,57,8,574991.64,3,Loyal Customers
C118392,438,7,906784.97,2,New / Low Engagement
C118393,54,5,317431.75,1,At Risk
C118394,47,7,748111.77,3,Loyal Customers
C118395,180,2,375135.66000000003,1,At Risk
C118396,170,6,772228.2239999999,1,At Risk
C118397,6,13,1371511.08,0,Champions
C118398,431,10,758872.27,2,New / Low Engagement
C118399,271,12,1388196.49,0,Champions
C118400,123,8,970298.96,3,Loyal Customers
C118401,155,10,929051.5700000001,3,Loyal Customers
C118402,62,9,1009439.78,3,Loyal Customers
C118403,145,10,1233799.98,0,Champions
C118404,75,10,929102.76,3,Loyal Customers
C118405,12,14,1700949.73,0,Champions
C118406,83,4,227796.19999999998,1,At Risk
C118407,78,7,645526.2,3,Loyal Customers
C118408,34,10,1059403.93,3,Loyal Customers
C118409,101,6,547174.53,1,At Risk
C118410,295,12,1892965.2,0,Champions
C118411,57,6,481495.77,1,At Risk
C118412,72,4,452597.57,1,At Risk
C118413,247,9,889537.03,3,Loyal Customers
C118414,163,5,292208.87,1,At Risk
C118415,160,12,1042526.61,0,Champions
C118416,119,9,1545838.4600000002,0,Champions
C118417,153,10,1130168.23,0,Champions
C118418,40,6,400082.04000000004,1,At Risk
C118419,55,6,1088935.875,3,Loyal Customers
C118420,515,3,432427.18,2,New / Low Engagement
C118421,42,6,532359.02,1,At Risk
C118422,303,5,499362.32999999996,2,New / Low Engagement
C118423,106,7,694647.05,3,Loyal Customers
C118424,19,5,725538.4199999999,1,At Risk
C118425,261,6,454456.17000000004,1,At Risk
C118426,123,11,1239399.81,0,Champions
C118427,27,7,680495.13,3,Loyal Customers
C118428,311,4,287385.51,2,New / Low Engagement
C118429,97,7,295652.33,1,At Risk
C118430,90,7,929026.7000000001,3,Loyal Customers
C118431,80,4,264913.02,1,At Risk
C118432,67,5,851731.5000000001,1,At Risk
C118433,312,3,162917.06,2,New / Low Engagement
C118434,163,11,683624.16,3,Loyal Customers
C118435,114,17,1938196.887,0,Champions
C118436,318,7,843758.1900000001,2,New / Low Engagement
C118437,790,3,73249.66,2,New / Low Engagement
C118438,464,5,446301.25,2,New / Low Engagement
C118439,77,11,964543.66,0,Champions
C118440,315,13,1131164.83,0,Champions
C118441,235,5,912220.22,1,At Risk
C118442,161,7,728688.7000000001,3,Loyal Customers
C118443,254,4,450348.33999999997,1,At Risk
C118444,3,4,224721.53000000003,1,At Risk
C118445,140,10,547715.88,3,Loyal Customers
C118446,74,13,1595873.66,0,Champions
C118447,139,6,851075.7,3,Loyal Customers
C118448,206,6,617740.89,1,At Risk
C118449,41,8,608944.29,3,Loyal Customers
C118450,397,7,515803.66000000003,2,New / Low Engagement
